DATE,PBI,PELEC,CINTC,VOLINPUT,INDPRO,INGRESO,CREDMN,IGBVL
2012-07-01,7.07739620583969,6.69625024857899,23.1516954696301,29.7050973925467,3.30096,8.43494237514615,17.334738165985,-10.6342000901512
2012-08-01,6.86592540823363,6.22999547731221,17.3039515640036,15.6429904022096,2.2349,8.22970335834605,18.2874767598427,-1.86233730216441
2012-09-01,6.57781498898209,5.25261937859475,18.865861971853,5.19706631516204,2.30979,6.0962740482182,18.4365689832138,18.2534330654533
2012-10-01,7.19821668864047,3.31898730417956,17.0228667607412,24.937090542199,1.82512,3.90495049504951,17.1068512529895,5.90831309606956
2012-11-01,5.86807544512933,6.83009170909909,16.8735976570644,14.6847903914026,2.39792,3.94386074956876,16.3766097765831,0.666940540844574
2012-12-01,3.23022669980568,5.87909060914165,4.23455808308236,-2.158167989023,2.19319,4.03984938813933,16.0027044088131,5.93435970855065
2013-01-01,6.06656978987707,7.36207332908693,18.6466716625493,5.83618761121879,1.43663,5.13698630136987,15.4790185556035,-2.33633298964327
2013-02-01,4.83234606150951,4.83069988397503,14.1373431921309,2.35438964660813,1.78598,4.65657741559953,15.3677781568376,-9.31450255733377
2013-03-01,3.38430781875971,4.83179238203405,3.04226703513558,-5.09889138607049,2.67893,3.73810602628002,16.0919078945121,-15.8947434399937
2013-04-01,8.6996653802089,7.44506339556839,24.3936181422185,9.79107038401469,1.73753,4.34518383470068,17.0869567170487,-23.4810231798052
2013-05-01,4.23415371230604,7.06045149205957,12.4529140553642,7.20136747222353,1.65367,5.88552499807411,17.2996335000103,-23.5642141277367
2013-06-01,5.9137696795325,7.32932707565932,6.93444645701781,-4.34566071840568,1.88073,5.35137628786715,17.7660200417821,-23.0493052957467
2013-07-01,5.33545086552558,7.0657941380129,11.1942819291349,-9.55273342123766,1.18104,5.83795440542205,18.0724896446544,-22.9730734938224
2013-08-01,5.58528253041417,5.35159931594181,8.18762980175247,0.851966615949349,2.33807,5.20558279894379,19.4304869986948,-18.0164496648723
2013-09-01,4.96971638698545,6.28542443877216,0.0925115490644083,-1.58177315779911,2.81478,8.63045141545524,20.4721262406184,-26.5519527524834
2013-10-01,6.32142356675873,9.09481993771897,8.19337689730945,-3.99201127588838,2.41758,8.53788687299892,21.959009682705,-21.4888253201991
2013-11-01,7.46682950605859,5.0277783891364,3.50929648822827,-9.85678527673751,2.22547,8.64448970355283,23.1118955353533,-24.1671830146942
2013-12-01,7.12637379344541,5.20755148416581,6.55011512345276,1.7822602202067,2.17544,8.02985749830356,22.5720645134384,-23.6347727873152
2014-01-01,4.23657346025084,5.85596396397303,1.47759011238841,-6.73606379070652,1.88573,7.9730530056263,23.2687456273566,-27.9130349997597
2014-02-01,5.24655604083648,6.93389873357664,6.74669154097515,-2.66768698053259,2.16194,6.60734149054505,24.72394765024,-25.0849033169543
2014-03-01,5.34238872110351,6.90677904165381,5.98999999999999,0.538244383037691,2.72808,4.89917740409114,24.917942083835,-27.9976030958334
2014-04-01,2.91769470669991,5.07285752692081,-4.47,1.30536705003648,2.95239,4.17880023296449,23.8632160476714,-10.5143111361085
2014-05-01,2.58240819968008,5.282044691102,4.59930863413303,-9.03733423744008,3.21148,4.56893415787558,23.9285597221321,-1.84676924418913
2014-06-01,0.399902368443894,4.94259716535491,3.53,9.39029077596685,3.38699,7.11574952561669,22.0538632141176,7.15602702329006
2014-07-01,1.53802628054764,4.95117089364154,-1.91,-3.52374627583492,4.03397,8.73235336923301,20.696307856106,11.5594445466007
2014-08-01,1.37135019030175,4.57133093238786,-0.649999999999999,-6.63341928439367,3.23699,8.97812836141987,19.040744034834,2.15346662487044
2014-09-01,2.71330303144091,5.28345002733885,6.11,9.18332839008954,3.01489,7.5292294689393,17.9136624561257,1.9277989360359
2014-10-01,2.26877072852969,5.16617856973622,-0.909999999999995,1.00694363892601,3.21698,8.18935243714005,17.7199637739926,-3.97487809405828
2014-11-01,0.136550331263741,4.87832913346684,4.5,7.0064184894358,3.71993,7.21377490800528,17.817430399976,-0.618010052367046
2014-12-01,0.84374691990563,4.69874343756566,4.78,4.50540219727212,3.25554,8.10999441652709,17.7446814271828,-6.08957289263123
2015-01-01,1.56726046813316,4.98166541625625,0.0299999999998927,3.20121738813344,3.17265,7.15803908124786,17.7071072685726,-11.5341977278096
2015-02-01,1.21590221270089,3.74470688106519,-5.73,6.98386126833265,1.78663,9.43934335002783,16.8416321524652,-13.2362255411799
2015-03-01,2.97028309532414,5.67986108959335,1.32000000000001,9.0161184268132,0.53304,10.235947258848,18.8850514519305,-12.8478934073343
2015-04-01,4.17368616190392,5.45363123331807,-4.25000000000001,-6.47622101696577,-0.10503,9.4409503843466,21.6553434818991,-13.9198036111945
2015-05-01,1.34706766136727,5.39798004732971,-7.51,-4.17883481213271,-0.89606,8.23071035970222,22.7150750496208,-16.3308523637979
2015-06-01,4.06442184048488,5.70247113298132,-0.391465680229865,5.73600822218382,-1.60396,4.38781767391154,24.2117893492027,-21.3002662300718
2015-07-01,3.56540790798052,5.38302285731059,-4.26827010343606,0.541475959375673,-1.22273,1.7601392049257,25.7710182381832,-28.9230982677055
2015-08-01,2.69164041714216,7.06142798437486,-0.977815434720513,1.16536443431972,-1.26684,1.23050602092518,27.7511806757134,-39.2119251158968
2015-09-01,3.23224642082363,6.98534992637296,-0.900785850010636,-3.01759556009131,-1.92508,2.01087312504093,29.4644094638023,-38.1844390171453
2015-10-01,3.36024953612919,8.06150270705443,1.59191496671277,-5.92721554306245,-2.30367,2.32407166969617,28.9299647430709,-32.7152731121792
2015-11-01,3.99583928283964,7.90484463060179,-3.59370991519791,3.1785229255875,-3.72836,4.18339593316928,28.7125079555334,-32.3012141825418
2015-12-01,6.53685421975596,10.9158955305882,0.229582089438985,3.08811745561831,-4.13779,3.29244673983216,28.0372426980595,-33.4299244574945
2016-01-01,3.64670756746839,9.43765300365475,1.26276534325155,0.255507692008996,-2.85722,4.06935824428945,28.905938032616,-31.2948708757566
2016-02-01,6.4770786483938,15.6748821572758,4.51876879862542,-4.90693454256354,-3.0538,3.419563973813,28.1829094171584,-19.8189651440352
2016-03-01,3.71297457275372,9.42571397706908,-1.05073545102093,-3.96345561207794,-3.54829,3.5757003462386,24.0541328210007,-3.2409417251587
2016-04-01,2.85025704289894,10.7830505461931,3.88900991089661,-2.31810629412333,-2.88011,5.15931294297938,21.4869396370036,2.51076168973117
2016-05-01,5.05234798666834,8.03755774023323,2.41153272518337,-3.93526944712317,-2.54088,3.47132939058885,18.5590025972905,2.69608159258181
